index,pdfsize,metadata size,xref Length,obj,endobj,JS,Javascript,Class
7212,10,260,12,11,11,0,0,Benign
5459,77,262,21,32,32,0,0,Benign
7017,175,290,206,59,59,0,0,Benign
2602,566,180,127,9,9,1,2,Malicious
6916,26,289,85,83,83,0,0,Benign
44,4,180,14,10,10,1,1,Malicious
3095,150,180,127,42,42,0,0,Malicious
3458,95,180,9,11,11,1,2,Malicious
7219,19,283,10,9,9,0,0,Benign
4486,32,298,12,23,23,0,0,Benign
7751,11,282,38,44,44,0,0,Benign
3151,54,397,63,54,54,0,0,Malicious
1683,10,295,244,8,8,1,1,Malicious
6114,83,378,265,187,187,8,9,Benign
5990,47,340,133,49,49,0,0,Benign
5809,405,344,864,166,166,2,3,Benign
63,13,180,348,14,14,2,3,Malicious
3614,16,180,77,14,14,2,3,Malicious
4195,98,330,230,229,229,0,0,Benign
6543,5,363,13,12,12,0,0,Benign
227,7,180,10,15,15,1,2,Malicious
3169,9,180,9,0,1,0,0,Malicious
5151,91,283,26,6,6,0,0,Benign
3881,75,310,56,55,55,0,0,Benign
2944,11,288,10,8,8,1,1,Malicious
969,7,180,10,20,20,1,2,Malicious
1805,2,192,15,9,9,1,1,Malicious
2987,223,271,75,7,6,1,2,Malicious
2344,8,180,13,8,8,1,1,Malicious
6338,82,464,482,275,275,2,3,Benign
5818,38,371,60,155,155,0,0,Benign
2820,48,180,14,9,9,1,1,Malicious
3001,300,273,69,9,10,1,1,Malicious
1860,2,192,15,8,8,1,1,Malicious
7442,27,260,12,88,88,0,0,Benign
5250,85,283,34,6,6,0,0,Benign
6306,51,358,120,280,280,0,0,Benign
2963,27,249,62,68,68,4,2,Malicious
252,9,180,9,1,0,0,0,Malicious
8046,51,278,77,30,30,0,0,Benign
5313,87,272,21,9,9,0,0,Benign
1789,3,180,8,69,69,4,2,Malicious
3350,9,180,9,101,101,0,0,Malicious
2059,73,286,34,9,9,1,2,Malicious
4303,77,283,24,23,23,0,0,Benign
4247,89,283,37,36,36,0,0,Benign
4888,77,283,30,33,33,0,0,Benign
1902,15,224,20,9,10,1,1,Malicious
2119,9,259,10,9,9,1,2,Malicious
6045,93,406,559,94,94,0,0,Benign
3459,64,288,26,10,10,1,1,Malicious
7914,32,252,88,58,58,0,0,Benign
3049,17,180,10,54,54,0,0,Malicious
3050,48,245,17,4,4,1,1,Malicious
6828,167,305,806,54,54,0,0,Benign
75,8,256,22,21,21,5,6,Malicious
2345,8,180,10,7,7,1,1,Malicious
4500,71,283,24,11,11,0,0,Benign
430,5,218,10,10,10,1,2,Malicious
4190,67,329,137,136,136,0,0,Benign
7373,21,298,13,124,124,0,0,Benign
2728,5,180,1991,48,48,1,2,Malicious
3612,2,180,111612,10,9,2,3,Malicious
5038,81,265,21,41,41,0,0,Benign
2465,4,180,8,9,9,2,3,Malicious
5466,77,262,21,11,11,0,0,Benign
5571,65,226,255,86,86,0,0,Benign
2399,11,180,9,8,8,0,0,Malicious
5138,80,262,21,121,121,0,0,Benign
240,9,180,9,24,24,1,1,Malicious
783,8,180,10,12,13,3,4,Malicious
1354,2,222,15,9,9,1,2,Malicious
3605,130,180,9,15,15,2,3,Malicious
977,1,180,111612,15,15,1,1,Malicious
809,4,456,13,19,19,0,0,Malicious
2168,7,201,996,8,8,1,1,Malicious
4990,41,298,18,30,30,0,0,Benign
1599,146,315,22,9,9,1,1,Malicious
4449,72,262,21,158,158,0,0,Benign
7796,28,288,151,20,20,0,0,Benign
1620,2,195,15,9,9,1,2,Malicious
4251,99,283,42,14,14,0,0,Benign
1482,106,315,24,8,8,1,1,Malicious
4039,77,385,62,61,61,0,0,Benign
1801,11,268,19,9,9,1,2,Malicious
2095,4,247,16,9,9,1,2,Malicious
4077,66,332,59,58,58,0,0,Benign
1357,3,180,10,9,9,1,1,Malicious
5410,60,361,124,189,189,0,0,Benign
3980,68,299,49,48,48,0,0,Benign
3469,34,180,16,10,10,1,1,Malicious
6702,142,210,18,17,17,0,0,Benign
6162,78,349,813,179,179,1,1,Benign
7967,17,229,45,61,61,0,0,Benign
3297,9,258,31,12,12,1,2,Malicious
4535,75,262,21,148,148,0,0,Benign
5386,87,283,28,11,11,0,0,Benign
7132,174,304,63,63,63,0,0,Benign
2328,8,303,10,8,8,1,1,Malicious
29,30,256,16,15,15,1,2,Malicious
4789,78,283,22,6,6,0,0,Benign
5478,75,226,549,47,47,0,0,Benign
1092,18,250,10,19,19,0,0,Malicious
124,10,258,31,10,10,1,1,Malicious
4332,93,283,41,40,40,0,0,Benign
6830,155,305,841,159,159,0,0,Benign
3706,42,324,66,65,65,0,0,Benign
5576,64,326,47,94,94,0,0,Benign
2298,46,180,11,9,9,1,2,Malicious
7578,20,260,12,31,31,0,0,Benign
1553,2,250,15,8,8,1,1,Malicious
7194,26,298,12,11,11,0,0,Benign
598,9,180,9,22,22,1,2,Malicious
4436,82,283,28,191,191,0,0,Benign
1416,2,180,9,9,9,1,1,Malicious
6180,93,385,917,64,64,0,0,Benign
4722,98,283,31,11,11,0,0,Benign
4751,90,272,21,143,143,0,0,Benign
3846,414,422,1974,1973,1973,0,0,Benign
2197,5,218,10,8,8,1,1,Malicious
4054,65,335,55,54,54,0,0,Benign
4087,60,383,50,49,49,0,0,Benign
6142,93,360,546,168,168,2,3,Benign
808,19,240,31,21,21,0,0,Malicious
5605,43,328,172,40,40,0,0,Benign
958,13,517,25,14,14,2,3,Malicious
5170,76,262,21,12,12,0,0,Benign
3404,8,180,10,26,26,0,0,Malicious
810,9,258,31,12,12,2,3,Malicious
834,22,258,10,10,10,1,1,Malicious
6719,110,283,52,51,51,0,0,Benign
2688,6,256,16,8,8,1,1,Malicious
1235,17,180,10,9,9,1,2,Malicious
1225,16,180,10,9,9,1,2,Malicious
6140,78,360,571,174,174,0,0,Benign
5381,90,265,21,6,6,0,0,Benign
5987,39,355,126,182,182,0,0,Benign
3487,4,502,14,12,13,3,4,Malicious
7633,28,260,12,38,38,0,0,Benign
5013,77,262,21,22,22,0,0,Benign
3043,62,278,167,5,5,1,2,Malicious
7292,30,260,12,11,11,0,0,Benign
1657,1,180,111714,4,4,1,1,Malicious
7664,25,294,100,34,34,0,0,Benign
6954,195,381,458,109,109,0,0,Benign
452,16,180,10,11,11,1,1,Malicious
4781,93,265,21,6,6,0,0,Benign
4035,63,352,47,46,46,0,0,Benign
422,17,180,10,26,26,1,1,Malicious
1220,13,224,20,72,72,5,6,Malicious
3176,8,180,10,171,171,0,0,Malicious
3795,40,413,55,33,33,0,0,Benign
7637,104,262,21,6,6,0,0,Benign
6299,91,419,516,98,98,0,0,Benign
102,15,256,16,19,19,0,0,Malicious
2418,7,201,996,9,9,1,2,Malicious
5028,76,262,21,150,150,0,0,Benign
4165,34,295,62,61,61,0,0,Benign
1580,12,180,8,9,9,1,2,Malicious
2862,7,180,10,35,35,1,1,Malicious
2206,16,180,77,9,9,1,1,Malicious
170,8,256,22,11,11,3,4,Malicious
6057,81,420,444,416,416,2,3,Benign
135,8,180,10,19,19,2,3,Malicious
7700,104,288,796,239,239,0,0,Benign
4622,80,283,24,45,45,0,0,Benign
1310,170,316,50,9,9,1,1,Malicious
7363,23,298,13,6,6,0,0,Benign
2284,8,180,11,9,8,2,3,Malicious
6554,1,377,12,11,11,0,0,Benign
3859,34,348,48,47,47,0,0,Benign
4620,95,262,21,11,11,0,0,Benign
4690,70,364,540,6,6,0,0,Benign
1935,7,212,9,8,8,1,2,Malicious
6861,139,347,157,124,124,0,0,Benign
5668,95,355,2063,92,92,0,0,Benign
5564,76,226,605,119,119,0,0,Benign
807,13,224,20,15,15,1,2,Malicious
2045,4,243,16,9,9,1,2,Malicious
3592,9,180,167,19,19,0,0,Malicious
462,23,258,10,10,10,1,1,Malicious
1956,5,180,18,68,68,4,2,Malicious
2445,237,281,29,9,9,1,2,Malicious
4687,79,265,21,6,6,0,0,Benign
799,11,258,31,10,10,1,1,Malicious
2402,12,180,9,74,74,1,1,Malicious
3649,15,224,20,10,10,2,3,Malicious
1073,9,180,9,29,29,2,3,Malicious
6724,102,283,26,25,25,0,0,Benign
144,11,256,16,11,11,3,4,Malicious
5515,50,226,194,190,190,0,0,Benign
1340,15,224,20,5,4,0,0,Malicious
2894,46,180,11,5,4,0,0,Malicious
4250,32,301,37,17,17,0,0,Benign
2091,7,249,16,9,9,1,2,Malicious
5091,96,283,31,267,267,0,0,Benign
4538,71,262,21,6,6,0,0,Benign
3105,33,554,70,71,71,0,0,Malicious
7007,285,295,1491,91,91,0,0,Benign
6392,90,371,781,174,174,0,0,Benign
2948,2,196,15,54,54,1,2,Malicious
2859,12,224,20,32,32,0,0,Malicious
5889,333,374,3726,428,428,1,2,Benign
1003,12,180,9,20,20,1,2,Malicious
5861,83,390,354,306,306,0,0,Benign
4872,78,283,25,27,27,0,0,Benign
555,3,180,9,21,21,0,0,Malicious
7556,21,298,13,6,6,0,0,Benign
6890,122,305,676,60,60,0,0,Benign
1485,10,298,10,9,9,1,2,Malicious
7696,231,254,46,1492,1492,0,0,Benign
1272,10,224,20,9,9,1,1,Malicious
1411,17,250,15,5,5,1,1,Malicious
7220,30,298,12,11,11,0,0,Benign
7482,143,313,140,180,180,0,0,Benign
1471,14,224,20,9,9,1,2,Malicious
6403,93,414,208,107,107,0,0,Benign
5283,33,260,12,32,32,0,0,Benign
4857,81,272,21,40,40,0,0,Benign
4778,81,283,29,30,30,0,0,Benign
5388,90,265,21,31,31,0,0,Benign
3869,383,311,57,56,56,0,0,Benign
981,12,180,9,26,26,1,1,Malicious
7137,178,304,137,130,130,0,0,Benign
2917,5,246,16,8,8,1,1,Malicious
7224,26,260,12,11,11,0,0,Benign
1268,2048,180,16,9,9,1,1,Malicious
2462,1,180,8,9,9,1,2,Malicious
7238,28,298,12,6,6,0,0,Benign
268,9,180,9,18,18,2,3,Malicious
654,5,180,5,21,21,5,6,Malicious
3961,55,301,99,98,98,0,0,Benign
3937,41,299,27,26,26,0,0,Benign
5928,82,360,382,53,53,0,0,Benign
5022,77,262,21,31,31,0,0,Benign
6623,234,399,96,680,680,1,2,Benign
589,16,180,10,27,27,2,3,Malicious
5834,35,337,59,225,225,1,2,Benign
2847,52,285,28,9,9,1,1,Malicious
2908,12,180,77,42,42,0,0,Malicious
4490,84,283,37,16,16,0,0,Benign
4104,51,334,32,31,31,0,0,Benign
5267,87,292,43,34,34,0,0,Benign
6993,86,465,62,62,62,0,0,Benign
1808,17,180,10,8,8,0,0,Malicious
7119,170,304,67,67,67,0,0,Benign
3078,8,250,10,8,8,1,1,Malicious
4983,68,262,21,33,33,0,0,Benign
677,8,180,11,19,19,1,1,Malicious
6817,142,283,48,11,11,0,0,Benign
5507,43,226,36,74,74,0,0,Benign
3505,53,559,107,14,14,2,3,Malicious
3139,48,405,61,52,52,0,0,Malicious
5712,68,366,438,59,59,0,0,Benign
7859,14,229,34,43,43,0,0,Benign
2432,17,180,10,39,39,0,0,Malicious
7129,183,304,88,87,87,0,0,Benign
6273,53,363,203,1215,1215,2,3,Benign
6871,169,344,162,80,80,0,0,Benign
7051,299,286,387,60,60,0,0,Benign
6033,63,389,356,56,56,0,0,Benign
4416,71,283,22,43,43,0,0,Benign
1611,11,180,45,9,9,1,1,Malicious
5552,72,226,317,139,139,0,0,Benign
3299,8,288,17,19,19,0,0,Malicious
3379,4,250,15,15,15,1,2,Malicious
2670,46,180,15,9,9,1,1,Malicious
7197,17,293,41,16,16,0,0,Benign
6073,89,369,547,55,55,0,0,Benign
7934,203,307,301,132,132,0,0,Benign
605,9,180,9,11,11,1,2,Malicious
3274,7,180,11,18,18,2,3,Malicious
4101,91,335,81,80,80,0,0,Benign
1468,13,180,9,9,9,1,2,Malicious
6040,86,389,578,495,495,0,0,Benign
7821,81,288,274,35,35,0,0,Benign
3916,36,196,45,44,44,0,0,Benign
4343,390,289,3032,2545,2545,0,0,Benign
5427,88,262,21,46,46,0,0,Benign
3948,42,307,43,42,42,0,0,Benign
2155,8,180,10,8,8,1,1,Malicious
7782,20,288,119,29,29,0,0,Benign
7840,40,229,72,87,87,0,0,Benign
2077,52,339,31,9,9,1,2,Malicious
7338,29,260,12,11,11,0,0,Benign
2925,32,10358,778,9,9,1,1,Malicious
4664,83,283,27,6,6,0,0,Benign
4880,87,262,21,104,104,0,0,Benign
584,7,180,10,28,28,1,2,Malicious
3541,9,180,216,12,12,1,1,Malicious
5520,76,305,432,99,99,0,0,Benign
3908,34,332,104,42,42,0,0,Benign
2927,10,421,21,9,9,1,1,Malicious
6343,63,327,197,60,60,0,0,Benign
5235,51,327,41,6,6,0,0,Benign
6568,0,180,7,6,6,0,0,Benign
7593,111,190,12,21,21,0,0,Benign
3428,83,256,22,19,19,0,0,Malicious
3698,367,375,212,211,211,0,0,Benign
7884,114,254,56,31,31,0,0,Benign
2550,828,180,9,9,9,1,2,Malicious
6049,80,412,622,66,66,0,0,Benign
344,30,256,16,10,10,1,2,Malicious
3076,46,180,15,5,5,1,1,Malicious
4743,77,262,21,199,199,0,0,Benign
2706,53,226,38,40,40,0,0,Malicious
7685,139,296,192,58,58,0,0,Benign
871,8,247,19,10,10,1,1,Malicious
6342,39,470,320,188,188,0,0,Benign
7602,27,260,12,36,36,0,0,Benign
2877,9,180,9,5,4,0,0,Malicious
90,7,239,10,10,10,1,1,Malicious
3949,48,347,46,46,46,0,0,Benign
4326,80,272,21,6,6,0,0,Benign
5589,37,309,171,29,29,0,0,Benign
6068,314,409,494,397,397,1,2,Benign
2117,6,218,10,35,35,5,6,Malicious
4338,41,513,386,42,42,0,0,Benign
6223,92,450,448,54,54,0,0,Benign
4691,84,283,28,6,6,0,0,Benign
6405,99,383,252,224,224,2,3,Benign
947,15,224,20,12,12,2,3,Malicious
6773,125,283,54,11,11,0,0,Benign
3320,75,256,36,19,19,2,2,Malicious
4342,78,283,31,30,30,0,0,Benign
883,1,180,111612,14,14,2,3,Malicious
4742,74,262,21,29,29,0,0,Benign
4147,56,283,41,40,40,0,0,Benign
7386,119,283,39,43,43,0,0,Benign
2984,15,180,10,38,38,1,2,Malicious
4269,77,262,21,6,6,0,0,Benign
7507,29,298,12,40,40,0,0,Benign
6050,48,369,64,123,123,0,0,Benign
5473,74,305,819,114,114,0,0,Benign
4886,98,283,33,213,213,0,0,Benign
5458,77,283,33,11,11,0,0,Benign
7548,17,298,13,36,36,0,0,Benign
5748,63,431,434,214,214,0,0,Benign
2415,2,180,11,68,68,4,2,Malicious
8092,18,279,37,40,40,0,0,Benign
6698,141,210,20,22,22,0,0,Benign
3422,9,180,2,22,22,1,2,Malicious
7947,16,298,84,32,32,0,0,Benign
7921,23,253,48,45,45,0,0,Benign
3012,80,296,84,9,9,1,1,Malicious
2398,136,180,77,8,8,1,1,Malicious
3907,71,293,223,73,73,0,0,Benign
1710,12,375,23,9,9,1,1,Malicious
7680,150,277,1974,748,748,0,0,Benign
7076,24,285,41,25,25,0,0,Benign
1186,18,262,10,9,9,1,2,Malicious
4001,57,335,39,38,38,0,0,Benign
7864,35,229,65,50,50,0,0,Benign
5893,76,336,503,101,101,0,0,Benign
6908,155,327,722,48,48,0,0,Benign
8051,51,293,291,42,42,0,0,Benign
151,15,180,10,17,17,1,1,Malicious
915,4,180,14,11,11,1,1,Malicious
1305,30,256,16,8,8,1,1,Malicious
2968,7,250,15,9,9,1,1,Malicious
5900,351,349,315,52,52,0,0,Benign
5882,96,377,595,60,60,0,0,Benign
7068,24,285,43,28,28,0,0,Benign
6953,131,370,91,1221,1221,0,0,Benign
1398,19,180,9,34,34,2,2,Malicious
2519,12,180,9,35,35,5,6,Malicious
183,15,180,10,13,13,2,3,Malicious
7504,17,298,13,30,30,0,0,Benign
3365,36,258,10,0,1,0,0,Malicious
3161,7,180,10,21,21,0,0,Malicious
2417,91,180,15,9,9,1,1,Malicious
471,10,256,16,10,10,1,2,Malicious
967,2,180,8,15,15,3,4,Malicious
5464,81,265,21,115,115,0,0,Benign
5397,77,262,21,137,137,0,0,Benign
2656,8,180,10,31,31,0,0,Malicious
209,154,180,6,10,10,1,1,Malicious
1961,7,239,10,7,6,1,2,Malicious
896,3,250,15,14,14,2,3,Malicious
6210,64,405,454,58,58,0,0,Benign
3002,2048,291,27,6,6,1,1,Malicious
5009,92,283,35,6,6,0,0,Benign
1773,2048,250,15,4,4,1,1,Malicious
4307,61,262,21,6,6,0,0,Benign
2299,9,180,9,6,6,1,1,Malicious
1209,15,180,10,8,8,1,1,Malicious
4838,73,283,23,6,6,0,0,Benign
4671,82,262,21,27,27,0,0,Benign
1270,10,180,16,8,8,1,1,Malicious
1251,1,180,111612,4,4,1,1,Malicious
3903,71,299,49,48,48,0,0,Benign
5538,67,305,431,105,105,0,0,Benign
3333,4,180,9,15,15,1,2,Malicious
4935,99,283,26,11,11,0,0,Benign
4331,88,272,21,6,6,0,0,Benign
292,3,180,10,19,19,0,0,Malicious
4450,82,283,30,6,6,0,0,Benign
1051,14,224,20,11,11,1,1,Malicious
4003,50,335,28,27,27,0,0,Benign
6872,164,347,153,116,116,0,0,Benign
272,8,180,1991,19,19,0,0,Malicious
2042,8,180,11,7,7,2,3,Malicious
5982,81,436,470,56,56,0,0,Benign
4102,67,343,46,52,52,0,0,Benign
3025,26,25913,4,9,9,1,1,Malicious
3126,33,408,71,73,73,0,0,Malicious
1086,4,180,14,21,21,5,6,Malicious
5909,96,466,344,114,114,0,0,Benign
3328,7,180,10,11,11,2,3,Malicious
5099,82,283,25,29,29,0,0,Benign
5871,399,391,2854,91,91,0,0,Benign
6684,104,379,249,975,975,1,1,Benign
6365,99,530,378,38,38,0,0,Benign
7236,113,265,24,11,11,0,0,Benign
5519,63,327,45,68,68,0,0,Benign
5318,83,283,27,22,22,0,0,Benign
3096,48,431,76,69,69,0,0,Malicious
2922,6,250,15,9,9,1,2,Malicious
4160,39,252,61,60,60,0,0,Benign
613,17,250,15,11,11,1,1,Malicious
3353,8,180,10,17,12,1,1,Malicious
3951,60,331,69,96,96,0,0,Benign
3529,8,180,10,17,17,1,2,Malicious
5858,42,364,54,47,47,0,0,Benign
6322,98,377,795,106,106,0,0,Benign
1748,1,180,111612,8,8,1,1,Malicious
7384,26,260,12,24,24,0,0,Benign
6268,85,347,477,212,212,1,2,Benign
3316,9,180,9,26,26,0,0,Malicious
6794,131,283,61,16,16,0,0,Benign
5118,82,262,21,11,11,0,0,Benign
2662,12,180,77,8,8,1,1,Malicious
5020,75,262,21,38,38,0,0,Benign
3785,388,306,183,182,182,0,0,Benign
2154,78,252,10,9,9,1,1,Malicious
1344,15,180,7,9,9,1,1,Malicious
7915,246,253,633,30,30,0,0,Benign
6153,88,387,518,76,76,0,0,Benign
3985,77,355,200,199,199,0,0,Benign
952,5,180,5,10,10,1,1,Malicious
3315,8,180,10,11,11,2,3,Malicious
1504,14,224,20,9,9,2,3,Malicious
3460,9,180,9,0,0,2,1,Malicious
8142,45,343,41,9,9,1,1,Malicious
5836,56,378,173,348,348,1,1,Benign
1121,7,180,10,10,9,1,1,Malicious
4943,82,283,25,34,34,0,0,Benign
7647,148,296,168,221,221,0,0,Benign
3997,62,335,45,44,44,0,0,Benign
6821,227,286,18,121,121,0,0,Benign
7962,32,288,184,112,112,0,0,Benign
5329,74,283,27,6,6,0,0,Benign
3245,94,180,9,10,10,1,2,Malicious
416,15,224,20,10,10,1,2,Malicious
7329,29,298,12,11,11,0,0,Benign
2431,6,211,18,392,392,0,0,Malicious
5398,33,260,12,37,37,0,0,Benign
564,8,276,18,28,28,1,2,Malicious
2526,45,45048,5,9,9,1,1,Malicious
1224,10,180,9,8,8,1,1,Malicious
142,2,180,3,15,15,2,3,Malicious
3979,64,451,167,166,166,0,0,Benign
1490,3,250,15,8,8,1,1,Malicious
7936,118,290,274,436,436,0,0,Benign
4527,38,297,344,11,11,0,0,Benign
4796,85,283,26,6,6,0,0,Benign
2653,4,371,13,8,8,1,1,Malicious
2004,36,248,10,9,9,1,2,Malicious
1194,17,180,10,8,8,1,1,Malicious
3000,6,180,16,59,59,0,0,Malicious
3437,5,180,18,3,3,1,2,Malicious
1756,19,180,10,8,8,1,1,Malicious
497,10,180,70,10,10,1,1,Malicious
2818,1303,279,184,9,9,1,1,Malicious
7908,81,299,278,82,82,0,0,Benign
8001,22,252,48,103,103,0,0,Benign
912,14,256,16,14,14,2,3,Malicious
721,310,180,9,12,13,3,4,Malicious
5967,46,353,200,78,78,0,0,Benign
4442,60,262,21,11,11,0,0,Benign
1496,138,256,73,8,8,1,1,Malicious
7024,25,297,35,34,34,0,0,Benign
1520,178,314,36,8,8,1,1,Malicious
7306,24,298,12,155,155,0,0,Benign
2746,10,180,9,5,5,1,2,Malicious
7475,26,298,12,12,12,0,0,Benign
4060,60,377,41,40,40,0,0,Benign
6355,48,516,526,43,43,0,0,Benign
6595,119,460,732,111,111,2,3,Benign
108,3,180,8,15,15,2,3,Malicious
1754,1,180,6,9,9,1,1,Malicious
7008,233,420,365,48,48,0,0,Benign
1351,17,180,10,5,5,1,1,Malicious
4626,74,314,35,29,29,0,0,Benign
4541,40,410,54,31,31,0,0,Benign
3661,12,180,9,121,121,2,3,Malicious
1973,4,180,14,9,9,2,3,Malicious
336,7,250,15,29,29,1,1,Malicious
2764,41,180,11,4,4,1,1,Malicious
6171,77,362,766,97,97,2,3,Benign
7370,22,260,12,6,6,0,0,Benign
3550,4,218,10,10,10,1,1,Malicious
7247,23,298,12,40,40,0,0,Benign
3154,35,385,52,62,62,0,0,Malicious
3070,15,180,10,8,8,0,0,Malicious
5821,386,374,906,325,325,0,0,Benign
724,7,250,15,19,19,0,0,Malicious
765,4,180,9,15,15,2,3,Malicious
4441,57,262,21,37,37,0,0,Benign
4048,65,383,62,61,61,0,0,Benign
5349,84,262,21,22,22,0,0,Benign
307,15,224,20,29,29,1,1,Malicious
1278,15,180,10,9,9,1,2,Malicious
348,80,180,9,14,14,2,3,Malicious
3912,341,232,44,43,43,0,0,Benign
6377,62,413,208,47,47,0,0,Benign
3441,6,180,132,19,19,0,0,Malicious
7424,132,283,37,63,63,0,0,Benign
1791,2,180,10,9,9,1,2,Malicious
4262,31,298,12,11,11,0,0,Benign
3837,74,282,27,26,26,0,0,Benign
5775,63,374,540,50,50,0,0,Benign
2053,94,180,9,9,9,1,2,Malicious
3781,400,273,572,571,571,0,0,Benign
5583,338,382,1780,35,35,0,0,Benign
71,12,258,31,21,21,2,3,Malicious
4031,78,341,53,52,52,0,0,Benign
2759,7,180,7,8,8,1,1,Malicious
7296,16,285,26,20,20,0,0,Benign
5948,67,361,301,384,384,2,3,Benign
7405,141,298,12,12,12,0,0,Benign
4228,407,335,4991,328,328,0,0,Benign
5462,52,289,195,31,31,0,0,Benign
6500,1,346,7,6,6,0,0,Benign
1260,15,180,10,4,4,1,1,Malicious
1666,3,180,10,9,9,1,2,Malicious
7818,16,288,61,73,73,0,0,Benign
7110,20,180,23,22,22,0,0,Benign
4353,36,357,23,22,22,0,0,Benign
3214,5,218,10,21,21,5,6,Malicious
2167,3,180,8,9,9,2,3,Malicious
7797,35,288,180,226,226,0,0,Benign
2533,15,224,20,39,39,0,0,Malicious
1695,1,180,111714,8,8,1,1,Malicious
1095,17,255,10,15,15,1,2,Malicious
6753,106,282,42,33,33,0,0,Benign
6001,89,412,822,60,60,0,0,Benign
3918,42,303,51,50,50,0,0,Benign
1630,17,253,10,9,9,1,1,Malicious
5019,85,265,21,11,11,0,0,Benign
1881,3,250,15,9,9,1,2,Malicious
5448,368,268,795,155,155,0,0,Benign
7946,35,288,155,39,39,0,0,Benign
1612,12,367,23,9,9,1,2,Malicious
978,9,180,9,19,19,2,3,Malicious
1413,3,180,8,4,4,1,1,Malicious
5830,97,328,81,178,178,1,1,Benign
3475,6,211,18,0,0,2,1,Malicious
848,8,180,11,24,24,1,2,Malicious
3941,33,299,21,20,20,0,0,Benign
3827,86,233,31,30,30,0,0,Benign
2271,17,240,31,63,63,0,0,Malicious
2392,8,180,13,43,43,0,0,Malicious
6465,39,349,216,42,42,0,0,Benign
1830,16,180,10,7,7,0,0,Malicious
3023,6,248,10,9,9,1,1,Malicious
47,9,180,9,17,17,2,3,Malicious
4304,93,283,27,26,26,0,0,Benign
4461,78,272,21,32,32,0,0,Benign
1350,113,180,16,8,8,1,1,Malicious
7625,28,283,10,100,100,0,0,Benign
3221,9,180,137,10,10,1,2,Malicious
446,12,180,9,13,13,3,4,Malicious
2248,9,180,216,9,9,1,2,Malicious
1743,16,180,10,9,9,1,2,Malicious
844,7,180,5,19,19,0,0,Malicious
4302,39,299,46,24,24,0,0,Benign
3017,2,180,111614,4,4,1,1,Malicious
4381,86,283,32,32,32,0,0,Benign
2440,1,180,111113,59,59,0,0,Malicious
678,4,383,13,19,19,0,0,Malicious
6329,93,369,583,129,129,0,0,Benign
4608,43,279,26,6,6,0,0,Benign
1294,16,180,10,9,9,1,2,Malicious
2885,2,180,11,7,6,1,1,Malicious
4019,51,335,28,27,27,0,0,Benign
4638,72,283,30,6,6,0,0,Benign
7653,101,273,197,100,100,0,0,Benign
5865,95,363,512,121,121,0,0,Benign
4898,88,262,21,133,133,0,0,Benign
1112,7,250,15,14,14,2,3,Malicious
2905,10,224,20,8,8,1,1,Malicious
776,10,180,36,10,10,1,1,Malicious
7744,31,252,52,202,202,0,0,Benign
2231,32,328,20,8,8,0,0,Malicious
2228,9,180,9,8,8,1,1,Malicious
2153,16,180,10,32,32,2,2,Malicious
5574,73,226,578,92,92,0,0,Benign
7886,133,254,55,58,58,0,0,Benign
3209,45,344,41,15,15,1,2,Malicious
7412,30,260,12,31,31,0,0,Benign
1366,2,180,111612,7,6,1,1,Malicious
1469,2,180,111612,9,9,1,2,Malicious
1851,17,250,15,9,9,1,2,Malicious
1963,5,223,15,9,9,1,2,Malicious
5516,39,305,268,66,66,0,0,Benign
4912,83,283,25,119,119,0,0,Benign
5041,75,262,21,80,80,0,0,Benign
7835,26,229,29,96,96,0,0,Benign
485,79,256,96,14,14,2,3,Malicious
2239,22,258,10,9,9,2,3,Malicious
7210,24,298,12,11,11,0,0,Benign
4586,378,282,105,92,92,0,0,Benign
4567,78,283,25,28,28,0,0,Benign
6284,67,377,280,52,52,0,0,Benign
30,12,224,20,19,19,0,0,Malicious
4108,62,342,37,43,43,0,0,Benign
1879,11,360,22,9,9,1,1,Malicious
5946,52,379,81,129,129,1,2,Benign
7863,29,229,53,33,33,0,0,Benign
3263,5,180,8,25,25,0,0,Malicious
3552,5,218,10,16,16,1,2,Malicious
5292,85,283,26,11,11,0,0,Benign
5607,45,489,551,27,27,0,0,Benign
1036,12,224,20,14,14,2,3,Malicious
636,4,250,15,21,21,5,6,Malicious
7649,118,296,177,42,42,0,0,Benign
6531,28,383,14,13,13,0,0,Benign
1083,13,180,9,17,17,1,1,Malicious
2615,12,180,9,39,39,0,0,Malicious
861,16,180,10,29,29,1,1,Malicious
4525,56,249,35,41,41,0,0,Benign
903,38,180,11,19,19,0,0,Malicious
3842,56,290,63,62,62,0,0,Benign
109,10,256,16,19,19,0,0,Malicious
7873,126,281,70,39,39,0,0,Benign
5224,81,262,21,17,17,0,0,Benign
3406,8,256,22,17,17,1,2,Malicious
4151,83,283,33,32,32,0,0,Benign
6870,209,343,143,113,113,0,0,Benign
3006,8,180,10,59,59,0,0,Malicious
7984,14,229,45,77,77,0,0,Benign
1831,2,195,15,8,8,1,1,Malicious
6673,170,461,1428,288,288,38,39,Benign
5920,94,421,618,59,59,0,0,Benign
782,4,396,14,17,17,1,1,Malicious
7987,25,229,44,47,47,0,0,Benign
5049,35,267,24,11,11,0,0,Benign
7104,108,273,121,40,40,0,0,Benign
3749,331,305,70,69,69,0,0,Benign
2955,211,268,63,8,8,1,1,Malicious
3861,43,673,46,45,45,0,0,Benign
